id,transaction_id,category_id,category_name,item_id,item_name
5225,1602,2,Bakery,5,White Bread
5226,1602,2,Bakery,6,Brown Bread
5227,1602,3,Produce,16,Strawberries
5228,1603,2,Bakery,5,White Bread
5229,1603,3,Produce,14,Bannana
5230,1603,3,Produce,14,Bannana
5231,1604,2,Bakery,8,White Rolls
5232,1604,4,Pet Food,17,Dry Cat Food
5233,1605,3,Produce,15,Grapes
5234,1605,1,Dairy,3,Butter
5235,1605,2,Bakery,5,White Bread
5236,1606,3,Produce,11,Apple
5237,1607,4,Pet Food,19,Dry Dog Food
5238,1607,2,Bakery,6,Brown Bread
5239,1608,3,Produce,15,Grapes
5240,1609,2,Bakery,8,White Rolls
5241,1609,4,Pet Food,19,Dry Dog Food
5242,1609,2,Bakery,7,Wraps
5243,1609,3,Produce,12,Organge
5244,1609,3,Produce,16,Strawberries
5245,1609,3,Produce,15,Grapes
5246,1609,3,Produce,14,Bannana
5247,1609,2,Bakery,10,Apple Pie
5248,1609,4,Pet Food,18,Wet Cat Food
5249,1610,1,Dairy,3,Butter
5250,1610,3,Produce,13,Pear
5251,1611,1,Dairy,3,Butter
5252,1611,2,Bakery,5,White Bread
5253,1611,3,Produce,15,Grapes
5254,1611,2,Bakery,9,Chocolate Cake
5255,1611,1,Dairy,4,Cream
5256,1611,2,Bakery,7,Wraps
5257,1611,4,Pet Food,17,Dry Cat Food
5258,1611,2,Bakery,6,Brown Bread
5259,1611,2,Bakery,7,Wraps
5260,1611,1,Dairy,1,Milk
5261,1612,4,Pet Food,17,Dry Cat Food
5262,1612,1,Dairy,4,Cream
5263,1612,4,Pet Food,19,Dry Dog Food
5264,1612,3,Produce,14,Bannana
5265,1612,1,Dairy,2,Cheese
5266,1612,1,Dairy,2,Cheese
5267,1612,3,Produce,11,Apple
5268,1613,3,Produce,13,Pear
5269,1614,2,Bakery,5,White Bread
5270,1614,3,Produce,13,Pear
5271,1615,3,Produce,13,Pear
5272,1615,4,Pet Food,20,Wet Dog Food
5273,1615,2,Bakery,10,Apple Pie
5274,1615,3,Produce,16,Strawberries
5275,1615,2,Bakery,8,White Rolls
5276,1615,2,Bakery,7,Wraps
5277,1616,4,Pet Food,20,Wet Dog Food
5278,1616,1,Dairy,4,Cream
5279,1616,4,Pet Food,19,Dry Dog Food
5280,1616,3,Produce,14,Bannana
5281,1616,4,Pet Food,20,Wet Dog Food
5282,1616,3,Produce,12,Organge
5283,1616,4,Pet Food,19,Dry Dog Food
5284,1616,3,Produce,16,Strawberries
5285,1616,2,Bakery,7,Wraps
5286,1617,2,Bakery,7,Wraps
5287,1617,4,Pet Food,17,Dry Cat Food
5288,1618,3,Produce,11,Apple
5289,1618,3,Produce,15,Grapes
5290,1618,4,Pet Food,20,Wet Dog Food
5291,1619,1,Dairy,2,Cheese
5292,1619,2,Bakery,6,Brown Bread
5293,1619,4,Pet Food,17,Dry Cat Food
5294,1619,3,Produce,12,Organge
5295,1620,2,Bakery,10,Apple Pie
5296,1620,1,Dairy,1,Milk
5297,1620,2,Bakery,10,Apple Pie
5298,1621,3,Produce,12,Organge
5299,1621,4,Pet Food,19,Dry Dog Food
5300,1621,2,Bakery,6,Brown Bread
5301,1622,3,Produce,12,Organge
5302,1623,2,Bakery,10,Apple Pie
5303,1624,3,Produce,11,Apple
5304,1624,2,Bakery,10,Apple Pie
5305,1625,2,Bakery,5,White Bread
5306,1625,1,Dairy,2,Cheese
5307,1625,2,Bakery,9,Chocolate Cake
5308,1626,4,Pet Food,20,Wet Dog Food
5309,1626,1,Dairy,4,Cream
5310,1626,1,Dairy,2,Cheese
5311,1626,2,Bakery,10,Apple Pie
5312,1627,4,Pet Food,20,Wet Dog Food
5313,1627,2,Bakery,9,Chocolate Cake
5314,1628,3,Produce,12,Organge
5315,1629,1,Dairy,2,Cheese
5316,1629,3,Produce,12,Organge
5317,1629,1,Dairy,3,Butter
5318,1629,4,Pet Food,20,Wet Dog Food
5319,1629,3,Produce,12,Organge
5320,1629,4,Pet Food,19,Dry Dog Food
5321,1629,2,Bakery,9,Chocolate Cake
5322,1630,2,Bakery,8,White Rolls
5323,1630,3,Produce,15,Grapes
5324,1630,4,Pet Food,18,Wet Cat Food
5325,1631,4,Pet Food,19,Dry Dog Food
5326,1631,3,Produce,12,Organge
5327,1631,3,Produce,13,Pear
5328,1631,1,Dairy,3,Butter
5329,1631,4,Pet Food,17,Dry Cat Food
5330,1631,4,Pet Food,18,Wet Cat Food
5331,1632,2,Bakery,7,Wraps
5332,1632,1,Dairy,3,Butter
5333,1632,2,Bakery,9,Chocolate Cake
5334,1632,2,Bakery,9,Chocolate Cake
5335,1633,2,Bakery,9,Chocolate Cake
5336,1634,4,Pet Food,20,Wet Dog Food
5337,1635,4,Pet Food,20,Wet Dog Food
5338,1636,3,Produce,12,Organge
5339,1636,4,Pet Food,18,Wet Cat Food
5340,1636,2,Bakery,6,Brown Bread
5341,1636,3,Produce,13,Pear
5342,1636,4,Pet Food,19,Dry Dog Food
5343,1637,1,Dairy,2,Cheese
5344,1637,2,Bakery,10,Apple Pie
5345,1637,3,Produce,13,Pear
5346,1637,2,Bakery,5,White Bread
5347,1638,4,Pet Food,18,Wet Cat Food
5348,1638,2,Bakery,5,White Bread
5349,1638,3,Produce,12,Organge
5350,1638,3,Produce,14,Bannana
5351,1638,1,Dairy,3,Butter
5352,1639,2,Bakery,9,Chocolate Cake
5353,1640,4,Pet Food,17,Dry Cat Food
5354,1641,4,Pet Food,19,Dry Dog Food
5355,1641,2,Bakery,6,Brown Bread
5356,1642,2,Bakery,5,White Bread
5357,1642,2,Bakery,10,Apple Pie
5358,1643,3,Produce,12,Organge
5359,1643,4,Pet Food,18,Wet Cat Food
5360,1644,3,Produce,11,Apple
5361,1644,2,Bakery,8,White Rolls
5362,1644,1,Dairy,1,Milk
5363,1644,2,Bakery,6,Brown Bread
5364,1645,4,Pet Food,19,Dry Dog Food
5365,1645,1,Dairy,4,Cream
5366,1646,4,Pet Food,19,Dry Dog Food
5367,1647,3,Produce,14,Bannana
5368,1647,3,Produce,12,Organge
5369,1647,2,Bakery,5,White Bread
5370,1647,3,Produce,11,Apple
5371,1647,2,Bakery,10,Apple Pie
5372,1647,1,Dairy,4,Cream
5373,1648,1,Dairy,1,Milk
5374,1648,1,Dairy,3,Butter
5375,1648,3,Produce,14,Bannana
5376,1648,1,Dairy,3,Butter
5377,1648,3,Produce,13,Pear
5378,1648,1,Dairy,4,Cream
5379,1648,4,Pet Food,19,Dry Dog Food
5380,1648,4,Pet Food,18,Wet Cat Food
5381,1648,3,Produce,14,Bannana
5382,1649,4,Pet Food,17,Dry Cat Food
5383,1649,1,Dairy,1,Milk
5384,1650,1,Dairy,2,Cheese
5385,1650,4,Pet Food,17,Dry Cat Food
5386,1651,3,Produce,13,Pear
5387,1651,2,Bakery,5,White Bread
5388,1651,2,Bakery,6,Brown Bread
5389,1651,2,Bakery,8,White Rolls
5390,1652,4,Pet Food,20,Wet Dog Food
5391,1653,4,Pet Food,18,Wet Cat Food
5392,1653,1,Dairy,3,Butter
5393,1653,2,Bakery,5,White Bread
5394,1654,3,Produce,14,Bannana
5395,1655,4,Pet Food,20,Wet Dog Food
5396,1655,4,Pet Food,17,Dry Cat Food
5397,1655,4,Pet Food,20,Wet Dog Food
5398,1656,2,Bakery,6,Brown Bread
5399,1657,1,Dairy,4,Cream
5400,1658,2,Bakery,8,White Rolls
5401,1658,2,Bakery,10,Apple Pie
5402,1658,2,Bakery,6,Brown Bread
5403,1658,1,Dairy,2,Cheese
5404,1659,4,Pet Food,18,Wet Cat Food
5405,1659,3,Produce,11,Apple
5406,1659,1,Dairy,1,Milk
5407,1659,3,Produce,13,Pear
5408,1659,2,Bakery,6,Brown Bread
5409,1660,3,Produce,15,Grapes
5410,1661,3,Produce,13,Pear
5411,1661,3,Produce,11,Apple
5412,1662,3,Produce,11,Apple
5413,1662,2,Bakery,9,Chocolate Cake
5414,1663,2,Bakery,9,Chocolate Cake
5415,1664,3,Produce,14,Bannana
5416,1665,1,Dairy,4,Cream
5417,1666,1,Dairy,3,Butter
5418,1667,3,Produce,15,Grapes
5419,1668,3,Produce,14,Bannana
5420,1668,2,Bakery,6,Brown Bread
5421,1668,3,Produce,16,Strawberries
5422,1668,2,Bakery,7,Wraps
5423,1668,1,Dairy,4,Cream
5424,1668,2,Bakery,5,White Bread
5425,1668,4,Pet Food,20,Wet Dog Food
5426,1668,4,Pet Food,19,Dry Dog Food
5427,1668,3,Produce,11,Apple
5428,1668,3,Produce,14,Bannana
5429,1668,3,Produce,13,Pear
5430,1669,3,Produce,15,Grapes
5431,1670,1,Dairy,3,Butter
5432,1670,3,Produce,12,Organge
5433,1670,2,Bakery,6,Brown Bread
5434,1670,1,Dairy,2,Cheese
5435,1670,4,Pet Food,19,Dry Dog Food
5436,1670,2,Bakery,10,Apple Pie
5437,1670,3,Produce,12,Organge
5438,1670,1,Dairy,2,Cheese
5439,1670,3,Produce,12,Organge
5440,1670,1,Dairy,2,Cheese
5441,1671,4,Pet Food,17,Dry Cat Food
5442,1671,2,Bakery,7,Wraps
5443,1671,3,Produce,15,Grapes
5444,1672,4,Pet Food,18,Wet Cat Food
5445,1672,1,Dairy,1,Milk
5446,1672,4,Pet Food,20,Wet Dog Food
5447,1672,2,Bakery,5,White Bread
5448,1672,2,Bakery,6,Brown Bread
5449,1672,1,Dairy,3,Butter
5450,1672,3,Produce,15,Grapes
5451,1673,3,Produce,11,Apple
5452,1673,1,Dairy,1,Milk
5453,1673,2,Bakery,10,Apple Pie
5454,1673,1,Dairy,4,Cream
5455,1674,2,Bakery,5,White Bread
5456,1674,2,Bakery,6,Brown Bread
5457,1675,1,Dairy,3,Butter
5458,1676,4,Pet Food,20,Wet Dog Food
5459,1676,4,Pet Food,18,Wet Cat Food
5460,1676,2,Bakery,7,Wraps
5461,1677,3,Produce,15,Grapes
5462,1677,2,Bakery,10,Apple Pie
5463,1677,3,Produce,13,Pear
5464,1677,2,Bakery,9,Chocolate Cake
5465,1677,2,Bakery,7,Wraps
5466,1678,2,Bakery,5,White Bread
5467,1678,1,Dairy,1,Milk
5468,1679,4,Pet Food,17,Dry Cat Food
5469,1679,2,Bakery,6,Brown Bread
5470,1679,3,Produce,15,Grapes
5471,1679,3,Produce,12,Organge
5472,1679,3,Produce,14,Bannana
5473,1679,1,Dairy,4,Cream
5474,1679,3,Produce,16,Strawberries
5475,1679,2,Bakery,5,White Bread
5476,1680,2,Bakery,10,Apple Pie
5477,1680,3,Produce,11,Apple
5478,1680,4,Pet Food,18,Wet Cat Food
5479,1680,4,Pet Food,19,Dry Dog Food
5480,1680,3,Produce,13,Pear
5481,1681,2,Bakery,6,Brown Bread
5482,1681,4,Pet Food,20,Wet Dog Food
5483,1682,4,Pet Food,17,Dry Cat Food
5484,1682,2,Bakery,5,White Bread
5485,1682,3,Produce,16,Strawberries
5486,1682,3,Produce,14,Bannana
5487,1682,2,Bakery,5,White Bread
5488,1682,3,Produce,16,Strawberries
5489,1682,2,Bakery,8,White Rolls
5490,1682,4,Pet Food,17,Dry Cat Food
5491,1683,2,Bakery,5,White Bread
5492,1683,4,Pet Food,18,Wet Cat Food
5493,1683,2,Bakery,9,Chocolate Cake
5494,1683,1,Dairy,4,Cream
5495,1684,2,Bakery,6,Brown Bread
5496,1685,3,Produce,13,Pear
5497,1685,2,Bakery,7,Wraps
5498,1685,2,Bakery,7,Wraps
5499,1685,2,Bakery,10,Apple Pie
5500,1686,3,Produce,11,Apple
5501,1686,2,Bakery,9,Chocolate Cake
5502,1687,2,Bakery,8,White Rolls
5503,1687,3,Produce,11,Apple
5504,1687,4,Pet Food,18,Wet Cat Food
5505,1687,4,Pet Food,18,Wet Cat Food
5506,1687,1,Dairy,3,Butter
5507,1688,3,Produce,14,Bannana
5508,1688,3,Produce,14,Bannana
5509,1689,2,Bakery,7,Wraps
5510,1689,2,Bakery,7,Wraps
5511,1689,2,Bakery,10,Apple Pie
5512,1689,1,Dairy,4,Cream
5513,1690,3,Produce,16,Strawberries
5514,1691,2,Bakery,9,Chocolate Cake
5515,1691,4,Pet Food,20,Wet Dog Food
5516,1691,3,Produce,11,Apple
5517,1691,2,Bakery,6,Brown Bread
5518,1692,4,Pet Food,17,Dry Cat Food
5519,1692,2,Bakery,5,White Bread
5520,1692,3,Produce,15,Grapes
5521,1693,4,Pet Food,20,Wet Dog Food
5522,1693,3,Produce,14,Bannana
5523,1693,2,Bakery,5,White Bread
5524,1693,1,Dairy,1,Milk
5525,1693,3,Produce,14,Bannana
5526,1694,3,Produce,15,Grapes
5527,1695,3,Produce,15,Grapes
5528,1695,4,Pet Food,20,Wet Dog Food
5529,1695,2,Bakery,10,Apple Pie
5530,1695,3,Produce,13,Pear
5531,1695,2,Bakery,8,White Rolls
5532,1695,4,Pet Food,18,Wet Cat Food
5533,1696,2,Bakery,9,Chocolate Cake
5534,1696,1,Dairy,4,Cream
5535,1696,3,Produce,13,Pear
5536,1696,3,Produce,11,Apple
5537,1696,2,Bakery,6,Brown Bread
5538,1697,3,Produce,14,Bannana
5539,1698,1,Dairy,1,Milk
5540,1699,2,Bakery,10,Apple Pie
5541,1699,4,Pet Food,18,Wet Cat Food
5542,1699,3,Produce,15,Grapes
5543,1699,4,Pet Food,18,Wet Cat Food
5544,1700,2,Bakery,7,Wraps
5545,1700,3,Produce,13,Pear
5546,1701,3,Produce,13,Pear
5547,1701,2,Bakery,9,Chocolate Cake
5548,1701,3,Produce,16,Strawberries
5549,1701,4,Pet Food,20,Wet Dog Food
5550,1701,4,Pet Food,17,Dry Cat Food
5551,1701,1,Dairy,4,Cream
5552,1702,4,Pet Food,20,Wet Dog Food
5553,1703,1,Dairy,3,Butter
5554,1703,4,Pet Food,18,Wet Cat Food
5555,1703,1,Dairy,3,Butter
5556,1704,4,Pet Food,20,Wet Dog Food
5557,1704,4,Pet Food,20,Wet Dog Food
5558,1704,4,Pet Food,18,Wet Cat Food
5559,1704,1,Dairy,2,Cheese
5560,1704,1,Dairy,2,Cheese
5561,1704,1,Dairy,4,Cream
5562,1704,2,Bakery,10,Apple Pie
5563,1704,2,Bakery,6,Brown Bread
5564,1705,3,Produce,14,Bannana
5565,1705,3,Produce,15,Grapes
5566,1705,3,Produce,11,Apple
5567,1706,3,Produce,13,Pear
5568,1706,1,Dairy,2,Cheese
5569,1706,4,Pet Food,17,Dry Cat Food
5570,1706,2,Bakery,9,Chocolate Cake
5571,1706,2,Bakery,9,Chocolate Cake
5572,1706,2,Bakery,10,Apple Pie
5573,1706,3,Produce,14,Bannana
5574,1706,2,Bakery,8,White Rolls
5575,1707,3,Produce,13,Pear
5576,1708,3,Produce,14,Bannana
5577,1708,1,Dairy,2,Cheese
5578,1708,3,Produce,15,Grapes
5579,1708,3,Produce,14,Bannana
5580,1708,3,Produce,11,Apple
5581,1708,1,Dairy,2,Cheese
5582,1708,2,Bakery,7,Wraps
5583,1709,1,Dairy,3,Butter
5584,1709,1,Dairy,3,Butter
5585,1709,2,Bakery,9,Chocolate Cake
5586,1710,3,Produce,12,Organge
5587,1710,3,Produce,15,Grapes
5588,1710,3,Produce,11,Apple
5589,1711,2,Bakery,6,Brown Bread
5590,1711,3,Produce,11,Apple
5591,1711,2,Bakery,5,White Bread
5592,1711,1,Dairy,3,Butter
5593,1712,2,Bakery,10,Apple Pie
5594,1712,3,Produce,15,Grapes
5595,1712,3,Produce,15,Grapes
5596,1712,2,Bakery,10,Apple Pie
5597,1712,1,Dairy,4,Cream
5598,1713,2,Bakery,9,Chocolate Cake
5599,1713,3,Produce,13,Pear
5600,1714,1,Dairy,4,Cream
5601,1714,2,Bakery,5,White Bread
5602,1714,2,Bakery,10,Apple Pie
5603,1714,2,Bakery,5,White Bread
5604,1714,1,Dairy,3,Butter
5605,1714,3,Produce,13,Pear
5606,1715,4,Pet Food,19,Dry Dog Food
5607,1715,2,Bakery,7,Wraps
5608,1715,4,Pet Food,17,Dry Cat Food
5609,1716,2,Bakery,10,Apple Pie
5610,1716,1,Dairy,4,Cream
5611,1717,4,Pet Food,19,Dry Dog Food
5612,1717,4,Pet Food,18,Wet Cat Food
5613,1717,3,Produce,14,Bannana
5614,1717,4,Pet Food,19,Dry Dog Food
5615,1717,3,Produce,13,Pear
5616,1718,3,Produce,14,Bannana
5617,1719,1,Dairy,1,Milk
5618,1719,1,Dairy,3,Butter
5619,1719,4,Pet Food,17,Dry Cat Food
5620,1719,1,Dairy,1,Milk
5621,1720,2,Bakery,10,Apple Pie
5622,1721,4,Pet Food,19,Dry Dog Food
5623,1722,1,Dairy,1,Milk
5624,1722,3,Produce,16,Strawberries
5625,1723,1,Dairy,2,Cheese
5626,1724,4,Pet Food,18,Wet Cat Food
5627,1724,3,Produce,11,Apple
5628,1725,3,Produce,16,Strawberries
5629,1726,1,Dairy,4,Cream
5630,1727,3,Produce,16,Strawberries
5631,1728,1,Dairy,1,Milk
5632,1728,1,Dairy,4,Cream
5633,1728,3,Produce,16,Strawberries
5634,1729,4,Pet Food,19,Dry Dog Food
5635,1730,4,Pet Food,18,Wet Cat Food
5636,1730,3,Produce,15,Grapes
5637,1731,2,Bakery,10,Apple Pie
5638,1731,3,Produce,11,Apple
5639,1731,2,Bakery,9,Chocolate Cake
5640,1731,2,Bakery,9,Chocolate Cake
5641,1731,3,Produce,11,Apple
5642,1731,3,Produce,13,Pear
5643,1731,1,Dairy,1,Milk
5644,1731,3,Produce,12,Organge
5645,1731,4,Pet Food,20,Wet Dog Food
5646,1732,3,Produce,14,Bannana
5647,1732,1,Dairy,1,Milk
5648,1732,2,Bakery,10,Apple Pie
5649,1733,1,Dairy,1,Milk
5650,1733,4,Pet Food,18,Wet Cat Food
5651,1733,4,Pet Food,18,Wet Cat Food
5652,1733,3,Produce,16,Strawberries
5653,1734,3,Produce,13,Pear
5654,1734,3,Produce,14,Bannana
5655,1734,2,Bakery,5,White Bread
5656,1734,4,Pet Food,17,Dry Cat Food
5657,1734,2,Bakery,8,White Rolls
5658,1735,2,Bakery,9,Chocolate Cake
5659,1736,3,Produce,11,Apple
5660,1737,3,Produce,16,Strawberries
5661,1737,2,Bakery,6,Brown Bread
5662,1737,4,Pet Food,17,Dry Cat Food
5663,1737,3,Produce,13,Pear
5664,1737,2,Bakery,9,Chocolate Cake
5665,1737,2,Bakery,7,Wraps
5666,1737,4,Pet Food,18,Wet Cat Food
5667,1738,4,Pet Food,19,Dry Dog Food
5668,1739,2,Bakery,8,White Rolls
5669,1739,1,Dairy,4,Cream
5670,1739,4,Pet Food,17,Dry Cat Food
5671,1739,2,Bakery,9,Chocolate Cake
5672,1739,3,Produce,12,Organge
5673,1739,3,Produce,14,Bannana
5674,1740,4,Pet Food,17,Dry Cat Food
5675,1740,1,Dairy,3,Butter
5676,1740,3,Produce,12,Organge
5677,1740,3,Produce,14,Bannana
5678,1740,4,Pet Food,17,Dry Cat Food
5679,1741,1,Dairy,2,Cheese
5680,1742,2,Bakery,6,Brown Bread
5681,1743,4,Pet Food,18,Wet Cat Food
5682,1743,3,Produce,13,Pear
5683,1744,3,Produce,11,Apple
5684,1744,2,Bakery,5,White Bread
5685,1744,4,Pet Food,20,Wet Dog Food
5686,1745,1,Dairy,2,Cheese
5687,1746,2,Bakery,10,Apple Pie
5688,1747,3,Produce,16,Strawberries
5689,1747,4,Pet Food,19,Dry Dog Food
5690,1747,2,Bakery,10,Apple Pie
5691,1747,3,Produce,14,Bannana
5692,1747,2,Bakery,7,Wraps
5693,1747,3,Produce,11,Apple
5694,1747,3,Produce,13,Pear
5695,1748,4,Pet Food,17,Dry Cat Food
5696,1748,3,Produce,12,Organge
5697,1748,4,Pet Food,20,Wet Dog Food
5698,1748,4,Pet Food,19,Dry Dog Food
5699,1748,4,Pet Food,18,Wet Cat Food
5700,1749,4,Pet Food,17,Dry Cat Food
5701,1749,3,Produce,13,Pear
5702,1750,1,Dairy,2,Cheese
5703,1750,3,Produce,16,Strawberries
5704,1750,1,Dairy,4,Cream
5705,1751,2,Bakery,5,White Bread
5706,1752,4,Pet Food,19,Dry Dog Food
5707,1752,2,Bakery,6,Brown Bread
5708,1752,1,Dairy,3,Butter
5709,1753,2,Bakery,7,Wraps
5710,1754,2,Bakery,10,Apple Pie
5711,1754,2,Bakery,9,Chocolate Cake
5712,1755,3,Produce,16,Strawberries
5713,1755,3,Produce,13,Pear
5714,1755,2,Bakery,8,White Rolls
5715,1755,2,Bakery,8,White Rolls
5716,1756,4,Pet Food,17,Dry Cat Food
5717,1756,3,Produce,12,Organge
5718,1756,4,Pet Food,17,Dry Cat Food
5719,1756,2,Bakery,6,Brown Bread
5720,1756,2,Bakery,9,Chocolate Cake
5721,1757,3,Produce,16,Strawberries
5722,1758,4,Pet Food,17,Dry Cat Food
5723,1758,2,Bakery,9,Chocolate Cake
5724,1758,1,Dairy,4,Cream
5725,1758,2,Bakery,10,Apple Pie
5726,1758,1,Dairy,4,Cream
5727,1759,2,Bakery,6,Brown Bread
5728,1759,3,Produce,12,Organge
5729,1759,2,Bakery,9,Chocolate Cake
5730,1759,1,Dairy,1,Milk
5731,1759,1,Dairy,3,Butter
5732,1760,2,Bakery,6,Brown Bread
5733,1760,3,Produce,16,Strawberries
5734,1760,3,Produce,13,Pear
5735,1760,4,Pet Food,18,Wet Cat Food
5736,1760,4,Pet Food,18,Wet Cat Food
5737,1760,2,Bakery,9,Chocolate Cake
5738,1760,1,Dairy,4,Cream
5739,1761,2,Bakery,6,Brown Bread
5740,1761,3,Produce,13,Pear
5741,1761,2,Bakery,7,Wraps
5742,1762,3,Produce,11,Apple
5743,1762,4,Pet Food,17,Dry Cat Food
5744,1762,2,Bakery,9,Chocolate Cake
5745,1762,4,Pet Food,20,Wet Dog Food
5746,1763,3,Produce,16,Strawberries
5747,1763,3,Produce,14,Bannana
5748,1764,3,Produce,16,Strawberries
5749,1765,2,Bakery,8,White Rolls
5750,1765,3,Produce,16,Strawberries
5751,1765,3,Produce,12,Organge
5752,1765,4,Pet Food,19,Dry Dog Food
5753,1765,3,Produce,12,Organge
5754,1765,3,Produce,12,Organge
5755,1765,2,Bakery,5,White Bread
5756,1765,4,Pet Food,19,Dry Dog Food
5757,1766,4,Pet Food,20,Wet Dog Food
5758,1766,1,Dairy,4,Cream
5759,1766,2,Bakery,7,Wraps
5760,1767,3,Produce,16,Strawberries
5761,1767,3,Produce,11,Apple
5762,1768,2,Bakery,5,White Bread
5763,1769,2,Bakery,9,Chocolate Cake
5764,1769,2,Bakery,7,Wraps
5765,1770,1,Dairy,4,Cream
5766,1770,4,Pet Food,17,Dry Cat Food
5767,1771,2,Bakery,10,Apple Pie
5768,1771,2,Bakery,9,Chocolate Cake
5769,1772,1,Dairy,4,Cream
5770,1773,4,Pet Food,19,Dry Dog Food
5771,1773,2,Bakery,7,Wraps
5772,1773,2,Bakery,8,White Rolls
5773,1774,4,Pet Food,18,Wet Cat Food
5774,1774,3,Produce,11,Apple
5775,1774,2,Bakery,8,White Rolls
5776,1775,3,Produce,16,Strawberries
5777,1775,4,Pet Food,17,Dry Cat Food
5778,1775,4,Pet Food,18,Wet Cat Food
5779,1775,3,Produce,12,Organge
5780,1775,1,Dairy,3,Butter
5781,1775,1,Dairy,2,Cheese
5782,1776,3,Produce,15,Grapes
5783,1777,2,Bakery,10,Apple Pie
5784,1778,3,Produce,13,Pear
5785,1779,3,Produce,15,Grapes
5786,1780,4,Pet Food,19,Dry Dog Food
5787,1780,4,Pet Food,20,Wet Dog Food
5788,1780,1,Dairy,2,Cheese
5789,1780,2,Bakery,6,Brown Bread
5790,1780,1,Dairy,2,Cheese
5791,1780,4,Pet Food,20,Wet Dog Food
5792,1780,2,Bakery,10,Apple Pie
5793,1780,4,Pet Food,17,Dry Cat Food
5794,1780,3,Produce,12,Organge
5795,1781,3,Produce,13,Pear
5796,1781,1,Dairy,2,Cheese
5797,1781,4,Pet Food,19,Dry Dog Food
5798,1781,4,Pet Food,19,Dry Dog Food
5799,1781,4,Pet Food,19,Dry Dog Food
5800,1781,1,Dairy,1,Milk
5801,1781,2,Bakery,10,Apple Pie
5802,1782,2,Bakery,6,Brown Bread
5803,1782,1,Dairy,4,Cream
5804,1782,1,Dairy,1,Milk
5805,1783,2,Bakery,7,Wraps
5806,1783,2,Bakery,10,Apple Pie
5807,1783,1,Dairy,4,Cream
5808,1784,4,Pet Food,19,Dry Dog Food
5809,1784,2,Bakery,5,White Bread
5810,1785,2,Bakery,6,Brown Bread
5811,1785,3,Produce,16,Strawberries
5812,1786,1,Dairy,4,Cream
5813,1787,2,Bakery,7,Wraps
5814,1787,1,Dairy,2,Cheese
5815,1787,4,Pet Food,17,Dry Cat Food
5816,1787,3,Produce,15,Grapes
5817,1787,2,Bakery,9,Chocolate Cake
5818,1788,2,Bakery,9,Chocolate Cake
5819,1788,3,Produce,11,Apple
5820,1788,3,Produce,14,Bannana
5821,1788,1,Dairy,4,Cream
5822,1788,1,Dairy,3,Butter
5823,1788,2,Bakery,7,Wraps
5824,1788,4,Pet Food,17,Dry Cat Food
5825,1788,4,Pet Food,20,Wet Dog Food
5826,1789,3,Produce,15,Grapes
5827,1790,2,Bakery,7,Wraps
5828,1790,1,Dairy,2,Cheese
5829,1790,3,Produce,14,Bannana
5830,1790,3,Produce,13,Pear
5831,1790,1,Dairy,1,Milk
5832,1790,2,Bakery,9,Chocolate Cake
5833,1791,3,Produce,12,Organge
5834,1791,3,Produce,11,Apple
5835,1791,1,Dairy,2,Cheese
5836,1791,2,Bakery,6,Brown Bread
5837,1791,4,Pet Food,20,Wet Dog Food
5838,1792,3,Produce,11,Apple
5839,1792,4,Pet Food,20,Wet Dog Food
5840,1792,2,Bakery,7,Wraps
5841,1793,3,Produce,13,Pear
5842,1794,3,Produce,11,Apple
5843,1795,4,Pet Food,18,Wet Cat Food
5844,1795,3,Produce,15,Grapes
5845,1795,3,Produce,16,Strawberries
5846,1795,2,Bakery,7,Wraps
5847,1795,3,Produce,14,Bannana
5848,1796,3,Produce,13,Pear
5849,1796,2,Bakery,8,White Rolls
5850,1796,3,Produce,14,Bannana
5851,1797,2,Bakery,10,Apple Pie
5852,1797,3,Produce,14,Bannana
5853,1797,4,Pet Food,17,Dry Cat Food
5854,1798,2,Bakery,5,White Bread
5855,1798,1,Dairy,2,Cheese
5856,1798,1,Dairy,2,Cheese
5857,1798,1,Dairy,2,Cheese
5858,1798,4,Pet Food,17,Dry Cat Food
5859,1799,1,Dairy,4,Cream
5860,1799,3,Produce,12,Organge
5861,1799,4,Pet Food,18,Wet Cat Food
5862,1800,2,Bakery,7,Wraps
5863,1800,2,Bakery,10,Apple Pie
5864,1800,2,Bakery,10,Apple Pie
5865,1800,2,Bakery,9,Chocolate Cake
5866,1801,3,Produce,16,Strawberries
5867,1801,1,Dairy,1,Milk
5868,1801,3,Produce,14,Bannana
5869,1801,2,Bakery,8,White Rolls
5870,1802,1,Dairy,4,Cream
5871,1803,3,Produce,12,Organge
5872,1803,1,Dairy,1,Milk
5873,1803,2,Bakery,10,Apple Pie
5874,1803,4,Pet Food,18,Wet Cat Food
5875,1803,3,Produce,11,Apple
5876,1803,4,Pet Food,20,Wet Dog Food
5877,1804,1,Dairy,2,Cheese
5878,1805,3,Produce,11,Apple
5879,1805,1,Dairy,3,Butter
5880,1806,4,Pet Food,19,Dry Dog Food
5881,1806,1,Dairy,3,Butter
5882,1807,4,Pet Food,17,Dry Cat Food
5883,1807,2,Bakery,7,Wraps
5884,1807,3,Produce,12,Organge
5885,1807,2,Bakery,8,White Rolls
5886,1807,1,Dairy,3,Butter
5887,1807,2,Bakery,5,White Bread
5888,1807,3,Produce,16,Strawberries
5889,1807,3,Produce,15,Grapes
5890,1807,3,Produce,13,Pear
